3.00000,35.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.940043,0.907504
3.00000,35.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.921466,0.944154
3.00000,35.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.915730,0.968586
3.00000,35.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.960486,0.820244
3.00000,35.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.938095,0.870855
3.00000,35.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.934579,0.919721
3.00000,40.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.935412,0.897033
3.00000,40.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.916357,0.926702
3.00000,40.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.904348,0.963351
3.00000,40.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.954984,0.781850
3.00000,40.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.934010,0.842932
3.00000,40.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.921154,0.928447
3.00000,45.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.939252,0.876091
3.00000,45.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.919325,0.914485
3.00000,45.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.909091,0.966841
3.00000,45.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.957237,0.785340
3.00000,45.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.942559,0.848168
3.00000,45.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.927419,0.924956
3.00000,50.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.944444,0.865620
3.00000,50.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.922481,0.902269
3.00000,50.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.909786,0.945899
3.00000,50.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.965157,0.762653
3.00000,50.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.944444,0.825480
3.00000,50.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.933619,0.905759
3.00000,55.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.950125,0.856894
3.00000,55.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.932653,0.895288
3.00000,55.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.916129,0.935428
3.00000,55.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.978417,0.760908
3.00000,55.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.962963,0.821990
3.00000,55.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.937901,0.900524
4.00000,35.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.916667,0.940663
4.00000,35.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.905838,0.959860
4.00000,35.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.890756,0.977312
4.00000,35.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.942857,0.844677
4.00000,35.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.941341,0.876091
4.00000,35.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.919431,0.916230
4.00000,40.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.928416,0.933682
4.00000,40.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.906067,0.949389
4.00000,40.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.895270,0.965096
4.00000,40.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.957655,0.827225
4.00000,40.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.935933,0.869110
4.00000,40.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.933333,0.923211
4.00000,45.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.941964,0.933682
4.00000,45.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.915020,0.945899
4.00000,45.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.891003,0.965096
4.00000,45.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.964401,0.841187
4.00000,45.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.940341,0.876091
4.00000,45.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.928218,0.910995
4.00000,50.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.935982,0.919721
4.00000,50.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.910891,0.942408
4.00000,50.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.892666,0.968586
4.00000,50.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.956667,0.821990
4.00000,50.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.941860,0.867365
4.00000,50.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.929440,0.923211
4.00000,55.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.929385,0.924956
4.00000,55.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.919255,0.935428
4.00000,55.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.897112,0.968586
4.00000,55.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.954225,0.815009
4.00000,55.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.948171,0.856894
4.00000,55.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.944444,0.931937
5.00000,35.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.914761,0.942408
5.00000,35.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.905482,0.961606
5.00000,35.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.890203,0.975567
5.00000,35.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.946203,0.851658
5.00000,35.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.941176,0.870855
5.00000,35.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.919048,0.910995
5.00000,40.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.929978,0.933682
5.00000,40.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.907115,0.949389
5.00000,40.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.894198,0.965096
5.00000,40.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.957516,0.837696
5.00000,40.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.935393,0.865620
5.00000,40.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.932530,0.914485
5.00000,45.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.941441,0.928447
5.00000,45.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.914851,0.944154
5.00000,45.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.890244,0.965096
5.00000,45.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.964286,0.841187
5.00000,45.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.940341,0.876091
5.00000,45.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.930348,0.907504
5.00000,50.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.937639,0.917976
5.00000,50.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.914343,0.940663
5.00000,50.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.892857,0.968586
5.00000,50.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.956811,0.823735
5.00000,50.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.945402,0.874346
5.00000,50.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.927184,0.921466
5.00000,55.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.931507,0.923211
5.00000,55.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.921649,0.940663
5.00000,55.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.897112,0.973822
5.00000,55.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.957597,0.815009
5.00000,55.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.951219,0.856894
5.00000,55.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.941772,0.928447
6.00000,35.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.914081,0.930192
6.00000,35.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.913832,0.938918
6.00000,35.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.898925,0.945899
6.00000,35.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.954064,0.841187
6.00000,35.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.956229,0.856894
6.00000,35.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.913947,0.881326
6.00000,40.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.918782,0.923211
6.00000,40.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.914286,0.933682
6.00000,40.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.910314,0.935428
6.00000,40.0000,45.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.953237,0.834206
6.00000,40.0000,45.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.948805,0.851658
6.00000,40.0000,45.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.933735,0.879581
6.00000,45.0000,35.0000,2000.00,2000.00,1.00000,0.00000,3.00000,0.916449,0.912740
6.00000,45.0000,35.0000,2000.00,2000.00,2.00000,0.00000,3.00000,0.914842,0.923211
6.00000,45.0000,35.0000,2000.00,2000.00,3.00000,0.00000,3.00000,0.898230,0.928447
