179,61.4617,438.229,0.146574929356575,0.037441618740558624,1.176081657409668,0.0
179,62.3559,437.782,0.1482170969247818,0.04273762181401253,1.230154275894165,0.0
179,63.249,437.332,0.14976149797439575,0.040275927633047104,1.2357537746429443,5.0
179,64.1411,436.88,0.15155699849128723,0.044629305601119995,1.2453773021697998,5.0
179,65.0322,436.426,0.1527022421360016,0.04495720565319061,1.2539435625076294,0.0
179,65.9222,435.97,0.1541854590177536,0.04899325221776962,1.2387810945510864,3.0
179,66.8112,435.512,0.15528661012649536,0.04779960960149765,1.235269546508789,4.0
179,67.6991,435.052,0.15679669380187988,0.04871521517634392,1.2394435405731201,3.0
179,68.5859,434.59,0.16033369302749634,0.0492432527244091,1.233742356300354,2.0
179,69.4717,434.126,0.16250355541706085,0.0482669360935688,1.2507600784301758,0.0
179,70.3564,433.66,0.16728352010250092,0.04248117655515671,1.248764991760254,4.0
179,71.2401,433.192,0.16843922436237335,0.04774439334869385,1.257515549659729,4.0
179,72.1227,432.722,0.16612346470355988,0.0394938662648201,1.248733639717102,4.0
179,73.0042,432.25,0.16385623812675476,0.0385013222694397,1.2644096612930298,4.0
179,73.8846,431.775,0.16337057948112488,0.028799358755350113,1.2573570013046265,4.0
179,74.7639,431.299,0.1611747145652771,0.026723554357886314,1.2687139511108398,4.0
179,75.6421,430.821,0.1583358198404312,0.022553279995918274,1.2595430612564087,4.0
179,76.5192,430.34,0.15575681626796722,0.018782079219818115,1.2801774740219116,5.0
179,77.3952,429.858,0.1554812639951706,0.020478764548897743,1.2725857496261597,5.0
179,78.2701,429.374,0.15407966077327728,0.015259528532624245,1.2909924983978271,4.0
179,79.1438,428.887,0.1523469239473343,0.009285024367272854,1.299222469329834,5.0
179,80.0165,428.399,0.15064437687397003,-0.002238326705992222,1.3233752250671387,5.0
179,80.888,427.909,0.14931616187095642,0.009029395878314972,1.305606484413147,4.0
179,81.7584,427.416,0.14687179028987885,0.0004642121493816376,1.3202601671218872,5.0
179,82.6277,426.922,0.14530996978282928,0.005893380381166935,1.2861862182617188,4.0
179,83.4958,426.426,0.14320379495620728,0.0008159913122653961,1.2927350997924805,4.0
179,84.3628,425.927,0.14136821031570435,-0.0014405474066734314,1.2838177680969238,5.0
179,85.2286,425.427,0.14075151085853577,-0.004153114277869463,1.2894363403320312,3.0
179,86.0933,424.925,0.139692485332489,-0.012833914719522,1.2917850017547607,3.0
179,86.9568,424.42,0.139692485332489,-0.012833914719522,1.2917850017547607,3.0
179,87.8192,423.914,0.13852450251579285,-0.004509188234806061,1.2719658613204956,3.0
179,88.6804,423.406,0.13807108998298645,-0.008329828269779682,1.2955187559127808,3.0
179,89.5404,422.896,0.13535049557685852,-0.005528854206204414,1.2946031093597412,4.0
179,90.3997,422.384,0.1342666894197464,-0.01353158988058567,1.3116979598999023,3.0
179,91.2585,421.872,0.13315685093402863,-0.0026111886836588383,1.2913696765899658,3.0
179,92.117,421.359,0.13206663727760315,-0.006780992262065411,1.2987169027328491,3.0
179,92.975,420.845,0.1321183294057846,0.0005890997126698494,1.276732087135315,3.0
179,93.8327,420.331,0.13112397491931915,-0.007135331630706787,1.2960014343261719,3.0
179,94.69,419.816,0.13272948563098907,-0.008339355699717999,1.2924104928970337,3.0
179,95.5469,419.301,0.13136839866638184,-0.013556793332099915,1.3038184642791748,3.0
179,96.4034,418.785,0.13131757080554962,-0.0025477688759565353,1.2785775661468506,3.0
179,97.2594,418.268,0.12971101701259613,-0.006624937057495117,1.2953613996505737,3.0
179,98.1151,417.75,0.12970133125782013,0.0009026089683175087,1.2924565076828003,3.0
179,98.9704,417.232,0.12970133125782013,0.0009026089683175087,1.2924565076828003,3.0
179,99.8253,416.713,0.1293189972639084,0.00958656519651413,1.2754443883895874,3.0
179,100.68,416.194,0.12743237614631653,0.000657140277326107,1.2942984104156494,3.0
179,101.534,415.674,0.12600310146808624,0.0071676187217235565,1.2668200731277466,6.0
179,102.388,415.153,0.124062180519104,0.0019715800881385803,1.280361294746399,4.0
179,103.241,414.632,0.12428734451532364,0.008147678337991238,1.2782360315322876,7.0
179,104.094,414.11,0.12295697629451752,0.004313842859119177,1.2978318929672241,4.0
179,104.948,413.589,0.1256653368473053,0.010552387684583664,1.2717061042785645,3.0
179,105.8,413.067,0.12414383888244629,0.005320551805198193,1.2962353229522705,4.0
179,106.653,412.544,0.12498659640550613,0.0100373150780797,1.2802870273590088,3.0
